criminal_id,first_name,last_name,full_name,nickname,gender,age,dob,blood_group,nationality,religion,marital_status,phone_number,email,aadhaar_number,passport_number,address,area_name,city,state,pincode,latitude,longitude,gang_name,gang_role,education_level,occupation,criminal_category,risk_level,fingerprint_id,dna_profile_id,eye_color,hair_color,height_cm,weight_kg,body_marks,face_image_path,mugshot_image,last_known_location,last_seen_date,arrest_count,conviction_count,prison_history,bail_status,most_common_crime,crime_style,preferred_weapon,active_status,wanted_status,created_at
CRM-IND-00034,Rahul,Sen,Rahul Sen,Ghost,Male,64,1961-12-13,B+,Indian,Jain,Widowed,+919147143794,rahul.sen787@yahoo.com,947364913459,E4000886,"158, Laxmi Main Road, Sahakarnagar, Pune - 411009",Sahakarnagar,Pune,Maharashtra,411009,18.473095,73.857686,Fire Eagles,Enforcer,Secondary School,Truck Driver,Non-violent,Low,FP-00034,DNA-00034,Brown,Bald,170.2,68.1,,mock_images/faces/CRM-IND-00034_mugshot.jpg,mock_images/faces/CRM-IND-00034_mugshot.jpg,Sahakarnagar,2025-05-25,2,0,No prior convictions,On Bail,Sexual Offense,Tech-savvy offender. Uses digital tools. Known for Sexual Offense operations.,None,0,1,2026-08-08 22:55:42
CRM-IND-00035,Sameer,Kumar,Sameer Kumar,Wrestler,Male,44,1981-05-20,B-,Indian,Hindu,Married,+917159124453,sameer.kumar669@hotmail.com,230033811531,,"170, Gandhi Residency, Vishrantwadi, Pune - 411015",Vishrantwadi,Pune,Maharashtra,411015,18.571204,73.85049,,,Diploma,Factory Worker,Non-violent,Critical,FP-00035,DNA-00035,Black,Bald,161.8,54.2,,mock_images/faces/CRM-IND-00035_mugshot.jpg,mock_images/faces/CRM-IND-00035_mugshot.jpg,Vishrantwadi,2024-06-30,2,2,"Kolhapur Jail (5yr for Theft, 2017-2022); Kolhapur Jail (3yr for Fraud, 2011-2014)",Released,Extortion,Operates during nighttime. Uses Knife. Targets isolated locations.,Knife,0,0,2026-08-08 22:55:42
CRM-IND-00036,Sameer,Bhosale,Sameer Bhosale,King,Male,25,2000-12-07,A+,Indian,Hindu,Widowed,+916619329173,sameer.bhosale742@outlook.com,965057057996,,"270, Gandhi Colony, Saswad, Pune - 412301",Saswad,Pune,Maharashtra,412301,18.345751,74.033232,,,Secondary School,IT Professional,Habitual Offender,Medium,FP-00036,DNA-00036,Hazel,Grey,177.4,46.7,Birthmark on back,mock_images/faces/CRM-IND-00036_mugshot.jpg,mock_images/faces/CRM-IND-00036_mugshot.jpg,Saswad,2025-12-26,14,4,"Yerawada Central Jail (2yr for Robbery, 2014-2016); Arthur Road Jail (4yr for Robbery, 2010-2014); Taloja Central Jail (2yr for Drug Offense, 2021-2023)",Released,Fraud,Operates during nighttime. Uses Hammer. Targets isolated locations.,Hammer,1,0,2026-08-08 22:55:42
CRM-IND-00037,Vivaan,Reddy,Vivaan Reddy,Motu,Male,30,1995-06-25,A+,Indian,Hindu,Married,+918525254727,vivaan.reddy742@outlook.com,704614773877,L9038102,"331, Ganesh Apartments, Saswad, Pune - 412301",Saswad,Pune,Maharashtra,412301,18.341358,74.028554,,,ITI,Cook,White Collar,Medium,FP-00037,DNA-00037,Hazel,Black,174.3,61.3,Knife scar on abdomen,mock_images/faces/CRM-IND-00037_face_1.jpg,mock_images/faces/CRM-IND-00037_mugshot.jpg,Saswad,2025-07-22,5,2,"Pune District Jail (1yr for Extortion, 2018-2019); Kolhapur Jail (3yr for Robbery, 2020-2023)",Bail Denied,Robbery,Solo operator. Methodical planning. Avoids CCTV areas. Uses disguises.,Cricket Bat,0,0,2026-08-08 22:55:42
CRM-IND-00038,Rakesh,Syed,Rakesh Syed,Gora,Male,28,1997-05-23,O-,Indian,Hindu,Married,+919193198413,rakesh.syed509@yahoo.com,504484045958,K3936226,"402, Patel Lane, Wadgaon Sheri, Pune - 411014",Wadgaon Sheri,Pune,Maharashtra,411014,18.542374,73.915021,,,Primary School,Plumber,Habitual Offender,Low,FP-00038,DNA-00038,Hazel,Bald,175.2,79.0,,mock_images/faces/CRM-IND-00038_face_1.jpg,mock_images/faces/CRM-IND-00038_mugshot.jpg,Wadgaon Sheri,2025-06-20,10,6,"Pune District Jail (3yr for Robbery, 2014-2017); Pune District Jail (2yr for Theft, 2018-2020); Arthur Road Jail (4yr for Kidnapping, 2017-2021)",On Bail,Murder,Operates during nighttime. Uses None. Targets isolated locations.,None,1,1,2026-08-08 22:55:42
CRM-IND-00039,Advait,Nikam,Advait Nikam,,Male,47,1978-11-07,O-,Indian,Muslim,Married,+918397050178,advait.nikam546@hotmail.com,833082272927,F5590865,"491, Ganesh Lane, Karvenagar, Pune - 411052",Karvenagar,Pune,Maharashtra,411052,18.498429,73.816641,,,Higher Secondary,Cook,White Collar,High,FP-00039,DNA-00039,Black,Brown,179.8,84.6,Tattoo of snake on shoulder,mock_images/faces/CRM-IND-00039_face_1.jpg,mock_images/faces/CRM-IND-00039_mugshot.jpg,Karvenagar,2025-08-10,2,2,"Yerawada Central Jail (2yr for Cybercrime, 2013-2015); Taloja Central Jail (3yr for Sexual Offense, 2019-2022)",On Bail,Cybercrime,Works with accomplices. Uses stolen vehicles. Specializes in Cybercrime.,Knife,1,0,2026-08-08 22:55:42
CRM-IND-00040,Mayank,Kulkarni,Mayank Kulkarni,Boss,Male,23,2002-05-11,B-,Indian,Hindu,Divorced,+917199767978,mayank.kulkarni833@rediffmail.com,279684646085,,"119, Krishna Apartments, Bhosari, Pune - 411039",Bhosari,Pune,Maharashtra,411039,18.637474,73.826437,,,Graduate,Delivery Agent,Organized Crime,Low,FP-00040,DNA-00040,Black,Brown,167.6,70.9,,mock_images/faces/CRM-IND-00040_mugshot.jpg,mock_images/faces/CRM-IND-00040_mugshot.jpg,Bhosari,2024-04-25,7,2,"Nashik Road Central Jail (4yr for Murder, 2015-2019); Taloja Central Jail (3yr for Extortion, 2014-2017)",Bail Denied,Extortion,Tech-savvy offender. Uses digital tools. Known for Extortion operations.,None,1,0,2026-08-08 22:55:42
CRM-IND-00041,Nikhil,Mehta,Nikhil Mehta,Sultan,Male,59,1966-04-20,B-,Indian,Hindu,Divorced,+919170931315,nikhil.mehta349@yahoo.com,866780638132,,"356, Sai Colony, Vadgaon Budruk, Pune - 411041",Vadgaon Budruk,Pune,Maharashtra,411041,18.475362,73.811626,,,Primary School,Waiter,Organized Crime,Low,FP-00041,DNA-00041,Hazel,Brown,152.5,62.4,Scar on forehead,mock_images/faces/CRM-IND-00041_mugshot.jpg,mock_images/faces/CRM-IND-00041_mugshot.jpg,Vadgaon Budruk,2024-11-11,13,4,"Taloja Central Jail (1yr for Robbery, 2016-2017); Nashik Road Central Jail (5yr for Fraud, 2020-2025); Yerawada Central Jail (1yr for Assault, 2017-2018)",Bail Denied,Kidnapping,Tech-savvy offender. Uses digital tools. Known for Kidnapping operations.,Axe,0,0,2026-08-08 22:55:42
CRM-IND-00042,Raj,Roy,Raj Roy,,Male,27,1998-04-22,O-,Indian,Buddhist,Widowed,+918566784595,raj.roy736@hotmail.com,273111339362,,"32, Gandhi Galli, Range Hills, Pune - 411007",Range Hills,Pune,Maharashtra,411007,18.560692,73.835489,,,No Formal Education,Unemployed,Habitual Offender,Medium,FP-00042,DNA-00042,Brown,Brown,174.9,63.4,,mock_images/faces/CRM-IND-00042_face_1.jpg,mock_images/faces/CRM-IND-00042_mugshot.jpg,Range Hills,2025-10-02,9,4,"Nashik Road Central Jail (4yr for Drug Offense, 2015-2019); Pune District Jail (5yr for Murder, 2016-2021); Pune District Jail (2yr for Kidnapping, 2017-2019)",Released,Drug Offense,Solo operator. Methodical planning. Avoids CCTV areas. Uses disguises.,None,0,1,2026-08-08 22:55:42
CRM-IND-00043,Lakshmi,Bhosale,Lakshmi Bhosale,,Female,26,1999-03-03,B+,Indian,Jain,Divorced,+919769207967,lakshmi.bhosale185@rediffmail.com,617379488373,,"218, Tilak Chowk, Deccan Gymkhana, Pune - 411004",Deccan Gymkhana,Pune,Maharashtra,411004,18.519546,73.840979,,,Higher Secondary,Tailor,White Collar,Medium,FP-00043,DNA-00043,Black,Black,182.8,67.9,Bullet wound scar on leg,mock_images/faces/CRM-IND-00043_face_1.jpg,mock_images/faces/CRM-IND-00043_mugshot.jpg,Deccan Gymkhana,2024-04-25,2,2,"Arthur Road Jail (4yr for Robbery, 2019-2023); Kolhapur Jail (5yr for Sexual Offense, 2012-2017)",On Bail,Theft,Tech-savvy offender. Uses digital tools. Known for Theft operations.,Iron Rod,0,1,2026-08-08 22:55:42
CRM-IND-00044,Tejas,Roy,Tejas Roy,,Male,22,2003-06-18,A+,Indian,Sikh,Divorced,+919716290544,tejas.roy752@hotmail.com,544867825827,B6101462,"32, Gandhi Residency, Lonavala, Pune - 410401",Lonavala,Pune,Maharashtra,410401,18.749393,73.407981,Dhole Patti Gang,Leader,Graduate,IT Professional,Violent,Medium,FP-00044,DNA-00044,Hazel,Black,172.8,73.4,Scar on right arm,mock_images/faces/CRM-IND-00044_mugshot.jpg,mock_images/faces/CRM-IND-00044_mugshot.jpg,Lonavala,2024-09-15,11,8,"Kolhapur Jail (5yr for Cybercrime, 2012-2017); Arthur Road Jail (1yr for Robbery, 2014-2015); Taloja Central Jail (2yr for Murder, 2019-2021)",Released,Extortion,Solo operator. Methodical planning. Avoids CCTV areas. Uses disguises.,Cricket Bat,0,0,2026-08-08 22:55:42
CRM-IND-00045,Sumit,Sawant,Sumit Sawant,Dada,Male,51,1974-07-25,AB+,Indian,Muslim,Divorced,+917326405706,sumit.sawant592@hotmail.com,244553312900,R7689827,"244, Gandhi Apartments, Kothrud, Pune - 411038",Kothrud,Pune,Maharashtra,411038,18.509862,73.810224,,,Higher Secondary,Scrap Dealer,Organized Crime,Medium,FP-00045,DNA-00045,Black,Dark Brown,159.5,67.6,Tattoo of snake on shoulder,mock_images/faces/CRM-IND-00045_mugshot.jpg,mock_images/faces/CRM-IND-00045_mugshot.jpg,Kothrud,2025-04-04,6,0,No prior convictions,Released,Murder,Solo operator. Methodical planning. Avoids CCTV areas. Uses disguises.,None,0,0,2026-08-08 22:55:42
CRM-IND-00046,Rakesh,Reddy,Rakesh Reddy,Hawk,Male,40,1985-05-21,AB+,Indian,Sikh,Married,+917658294552,rakesh.reddy346@yahoo.com,456699721173,,"211, Ganesh Lane, Pisoli, Pune - 411060",Pisoli,Pune,Maharashtra,411060,18.433977,73.906039,,,ITI,Delivery Agent,Non-violent,Critical,FP-00046,DNA-00046,Black,Brown,170.8,72.5,Burn mark on left hand,mock_images/faces/CRM-IND-00046_mugshot.jpg,mock_images/faces/CRM-IND-00046_mugshot.jpg,Pisoli,2024-02-28,7,4,"Taloja Central Jail (2yr for Robbery, 2019-2021); Yerawada Central Jail (1yr for Extortion, 2021-2022); Arthur Road Jail (4yr for Extortion, 2012-2016)",Bail Denied,Fraud,Operates during nighttime. Uses Cricket Bat. Targets isolated locations.,Cricket Bat,0,0,2026-08-08 22:55:42
CRM-IND-00047,Shaurya,Reddy,Shaurya Reddy,Bhai,Male,47,1978-05-25,A+,Indian,Jain,Divorced,+918164487484,shaurya.reddy265@hotmail.com,345782182137,,"202, Ambedkar Chowk, Pune Station, Pune - 411001",Pune Station,Pune,Maharashtra,411001,18.525284,73.874221,,,Secondary School,Cook,Organized Crime,Low,FP-00047,DNA-00047,Brown,Grey,169.0,64.5,Burn mark on left hand,mock_images/faces/CRM-IND-00047_face_1.jpg,mock_images/faces/CRM-IND-00047_mugshot.jpg,Pune Station,2024-03-13,13,6,"Nashik Road Central Jail (3yr for Theft, 2019-2022); Arthur Road Jail (2yr for Theft, 2017-2019); Kolhapur Jail (4yr for Murder, 2010-2014)",Not Applicable,Fraud,Opportunistic. Strikes during festivals and crowded events. Blends in.,Cricket Bat,1,0,2026-08-08 22:55:42
CRM-IND-00048,Vandana,Verma,Vandana Verma,Chain,Female,45,1980-12-27,AB-,Indian,Hindu,Widowed,+918458028166,vandana.verma699@hotmail.com,528119042485,,"431, Shivaji Colony, Akurdi, Pune - 411035",Akurdi,Pune,Maharashtra,411035,18.641596,73.788665,Dark Angels,Member,No Formal Education,Scrap Dealer,Non-violent,Medium,FP-00048,DNA-00048,Hazel,Black,163.6,61.7,Burn mark on left hand,mock_images/faces/CRM-IND-00048_mugshot.jpg,mock_images/faces/CRM-IND-00048_mugshot.jpg,Akurdi,2025-10-09,14,11,"Pune District Jail (2yr for Theft, 2017-2019); Arthur Road Jail (1yr for Extortion, 2013-2014); Nashik Road Central Jail (4yr for Robbery, 2013-2017)",Not Applicable,Robbery,Opportunistic. Strikes during festivals and crowded events. Blends in.,Hammer,1,0,2026-08-08 22:55:42
CRM-IND-00049,Aditya,Jadhav,Aditya Jadhav,Gora,Male,39,1986-11-22,AB-,Indian,Hindu,Widowed,+917177345357,aditya.jadhav38@yahoo.com,600513128720,,"125, Ganesh Residency, Bavdhan, Pune - 411021",Bavdhan,Pune,Maharashtra,411021,18.514813,73.776305,,,Secondary School,Business,Violent,Medium,FP-00049,DNA-00049,Brown,Grey,155.5,55.3,Burn mark on left hand,mock_images/faces/CRM-IND-00049_face_1.jpg,mock_images/faces/CRM-IND-00049_mugshot.jpg,Bavdhan,2024-04-18,6,6,"Taloja Central Jail (4yr for Extortion, 2011-2015); Pune District Jail (1yr for Drug Offense, 2013-2014); Kolhapur Jail (4yr for Robbery, 2015-2019)",Bail Denied,Theft,Solo operator. Methodical planning. Avoids CCTV areas. Uses disguises.,Sword,0,0,2026-08-08 22:55:42
CRM-IND-00050,Jagdish,Sawant,Jagdish Sawant,King,Male,39,1986-06-18,B+,Indian,Sikh,Married,+916243205892,jagdish.sawant103@outlook.com,508135841256,,"4, Ganesh Lane, Sinhagad Road, Pune - 411041",Sinhagad Road,Pune,Maharashtra,411041,18.471794,73.815891,Dhole Patti Gang,Enforcer,Diploma,Painter,Non-violent,Low,FP-00050,DNA-00050,Dark Brown,Brown,159.8,68.2,Scar on forehead,mock_images/faces/CRM-IND-00050_mugshot.jpg,mock_images/faces/CRM-IND-00050_mugshot.jpg,Sinhagad Road,2025-09-17,2,1,"Taloja Central Jail (1yr for Murder, 2021-2022)",Released,Murder,Tech-savvy offender. Uses digital tools. Known for Murder operations.,None,0,0,2026-08-08 22:55:42
CRM-IND-00051,Harsh,Sharma,Harsh Sharma,Kala,Male,18,2007-09-17,B-,Indian,Sikh,Married,+918156982428,harsh.sharma199@gmail.com,852534448772,,"473, Phule Galli, Wanowrie, Pune - 411040",Wanowrie,Pune,Maharashtra,411040,18.484431,73.889449,,,Graduate,Mechanic,Organized Crime,Medium,FP-00051,DNA-00051,Black,Bald,175.7,51.0,Tattoo on right forearm,mock_images/faces/CRM-IND-00051_mugshot.jpg,mock_images/faces/CRM-IND-00051_mugshot.jpg,Wanowrie,2024-04-16,4,1,"Taloja Central Jail (1yr for Murder, 2021-2022)",Bail Denied,Robbery,Operates during nighttime. Uses Hammer. Targets isolated locations.,Hammer,1,1,2026-08-08 22:55:42
CRM-IND-00052,Varsha,Singh,Varsha Singh,Lucky,Female,55,1970-02-11,B-,Indian,Hindu,Married,+919314700940,varsha.singh385@yahoo.com,260287168936,P3431711,"233, Ambedkar Chowk, Ambegaon, Pune - 411046",Ambegaon,Pune,Maharashtra,411046,18.440781,73.850735,,,ITI,Mechanic,White Collar,Medium,FP-00052,DNA-00052,Dark Brown,Brown,180.7,83.2,Tattoo on right forearm,mock_images/faces/CRM-IND-00052_mugshot.jpg,mock_images/faces/CRM-IND-00052_mugshot.jpg,Ambegaon,2024-10-14,6,3,"Nashik Road Central Jail (1yr for Sexual Offense, 2012-2013); Kolhapur Jail (2yr for Assault, 2016-2018); Pune District Jail (5yr for Extortion, 2014-2019)",Bail Denied,Assault,Tech-savvy offender. Uses digital tools. Known for Assault operations.,None,0,0,2026-08-08 22:55:42
CRM-IND-00053,Ramesh,Tiwari,Ramesh Tiwari,Prince,Male,31,1994-04-08,O-,Indian,Jain,Widowed,+917735409949,ramesh.tiwari969@yahoo.com,948510837844,,"376, Krishna Main Road, Nanded, Pune - 411041",Nanded,Pune,Maharashtra,411041,18.451686,73.834336,,,Diploma,Painter,Violent,Medium,FP-00053,DNA-00053,Hazel,Dark Brown,184.5,80.0,,mock_images/faces/CRM-IND-00053_face_1.jpg,mock_images/faces/CRM-IND-00053_mugshot.jpg,Nanded,2024-08-11,8,7,"Kolhapur Jail (3yr for Assault, 2012-2015); Yerawada Central Jail (1yr for Sexual Offense, 2020-2021); Pune District Jail (3yr for Sexual Offense, 2020-2023)",On Bail,Cybercrime,Opportunistic. Strikes during festivals and crowded events. Blends in.,Knife,1,1,2026-08-08 22:55:42
CRM-IND-00054,Anil,Shaikh,Anil Shaikh,Angry,Male,41,1984-05-14,O+,Indian,Muslim,Single,+918890017125,anil.shaikh955@gmail.com,621669631844,M8807325,"188, Ganesh Residency, Erandwane, Pune - 411004",Erandwane,Pune,Maharashtra,411004,18.508664,73.831482,,,Primary School,Cook,Non-violent,Low,FP-00054,DNA-00054,Black,Dark Brown,156.0,65.7,Tattoo on neck,mock_images/faces/CRM-IND-00054_mugshot.jpg,mock_images/faces/CRM-IND-00054_mugshot.jpg,Erandwane,2024-08-18,8,0,No prior convictions,Not Applicable,Robbery,Solo operator. Methodical planning. Avoids CCTV areas. Uses disguises.,Sword,0,0,2026-08-08 22:55:42
CRM-IND-00055,Reyansh,Shinde,Reyansh Shinde,Gora,Male,41,1984-09-22,O+,Indian,Sikh,Widowed,+918958890239,reyansh.shinde690@gmail.com,354285012430,F5838090,"85, Shivaji Lane, Wakad, Pune - 411057",Wakad,Pune,Maharashtra,411057,18.596759,73.763971,,,ITI,Shop Owner,Non-violent,High,FP-00055,DNA-00055,Brown,Brown,156.9,79.1,Tattoo on chest,mock_images/faces/CRM-IND-00055_mugshot.jpg,mock_images/faces/CRM-IND-00055_mugshot.jpg,Wakad,2025-04-30,8,7,"Nashik Road Central Jail (4yr for Theft, 2015-2019); Yerawada Central Jail (2yr for Theft, 2014-2016); Taloja Central Jail (2yr for Fraud, 2022-2024)",Released,Kidnapping,Tech-savvy offender. Uses digital tools. Known for Kidnapping operations.,Hammer,1,0,2026-08-08 22:55:42
CRM-IND-00056,Jagdish,Roy,Jagdish Roy,Motu,Male,62,1963-05-06,O+,Indian,Muslim,Divorced,+918409394722,jagdish.roy789@gmail.com,321567855659,,"474, Ambedkar Galli, Chandan Nagar, Pune - 411014",Chandan Nagar,Pune,Maharashtra,411014,18.554608,73.930353,,,Secondary School,Factory Worker,Non-violent,Low,FP-00056,DNA-00056,Dark Brown,Black,178.4,72.7,Tattoo on chest,mock_images/faces/CRM-IND-00056_mugshot.jpg,mock_images/faces/CRM-IND-00056_mugshot.jpg,Chandan Nagar,2025-03-27,14,8,"Pune District Jail (3yr for Assault, 2014-2017); Arthur Road Jail (1yr for Fraud, 2018-2019); Kolhapur Jail (2yr for Sexual Offense, 2015-2017)",Bail Denied,Sexual Offense,Tech-savvy offender. Uses digital tools. Known for Sexual Offense operations.,Axe,1,0,2026-08-08 22:55:42
CRM-IND-00057,Mohit,Ansari,Mohit Ansari,,Male,27,1998-06-21,O+,Indian,Sikh,Married,+917958538383,mohit.ansari579@rediffmail.com,477428408847,,"283, Phule Galli, Viman Nagar, Pune - 411014",Viman Nagar,Pune,Maharashtra,411014,18.564069,73.909548,,,Higher Secondary,Plumber,White Collar,Low,FP-00057,DNA-00057,Black,Black,164.9,65.0,,mock_images/faces/CRM-IND-00057_mugshot.jpg,mock_images/faces/CRM-IND-00057_mugshot.jpg,Viman Nagar,2024-08-15,15,10,"Pune District Jail (3yr for Theft, 2022-2025); Nashik Road Central Jail (5yr for Robbery, 2011-2016); Pune District Jail (4yr for Sexual Offense, 2018-2022)",Not Applicable,Murder,Tech-savvy offender. Uses digital tools. Known for Murder operations.,Knife,0,0,2026-08-08 22:55:42
CRM-IND-00058,Shruti,Bhandari,Shruti Bhandari,Ghost,Female,27,1998-06-12,O+,Indian,Sikh,Widowed,+916331600910,shruti.bhandari746@rediffmail.com,807478098249,P7949018,"307, Ambedkar Galli, Upper Indira Nagar, Pune - 411037",Upper Indira Nagar,Pune,Maharashtra,411037,18.478861,73.865078,Wagh Mandali,Lookout,Primary School,Waiter,Organized Crime,Low,FP-00058,DNA-00058,Brown,Grey,164.9,62.7,Scar on forehead,mock_images/faces/CRM-IND-00058_mugshot.jpg,mock_images/faces/CRM-IND-00058_mugshot.jpg,Upper Indira Nagar,2025-07-23,14,6,"Pune District Jail (5yr for Assault, 2017-2022); Kolhapur Jail (4yr for Kidnapping, 2012-2016); Kolhapur Jail (1yr for Extortion, 2017-2018)",Not Applicable,Fraud,Opportunistic. Strikes during festivals and crowded events. Blends in.,Sword,1,0,2026-08-08 22:55:42
CRM-IND-00059,Aarav,Kadam,Aarav Kadam,Eagle,Male,34,1991-08-23,B-,Indian,Hindu,Single,+918629408646,aarav.kadam994@gmail.com,690669278872,,"352, Phule Nagar, Aundh, Pune - 411007",Aundh,Pune,Maharashtra,411007,18.55876,73.808942,,,Primary School,Delivery Agent,Habitual Offender,Critical,FP-00059,DNA-00059,Brown,Brown,171.8,73.6,Knife scar on abdomen,mock_images/faces/CRM-IND-00059_face_1.jpg,mock_images/faces/CRM-IND-00059_mugshot.jpg,Aundh,2025-04-17,11,10,"Kolhapur Jail (2yr for Murder, 2021-2023); Kolhapur Jail (3yr for Drug Offense, 2010-2013); Yerawada Central Jail (3yr for Cybercrime, 2020-2023)",Not Applicable,Sexual Offense,Tech-savvy offender. Uses digital tools. Known for Sexual Offense operations.,Pistol,0,1,2026-08-08 22:55:42
CRM-IND-00060,Omkar,Sawant,Omkar Sawant,Lucky,Male,24,2001-11-26,O+,Indian,Buddhist,Married,+916673829455,omkar.sawant594@hotmail.com,874433541211,K7258139,"175, Laxmi Apartments, Senapati Bapat Road, Pune - 411016",Senapati Bapat Road,Pune,Maharashtra,411016,18.529209,73.82663,,,Higher Secondary,Shop Owner,Habitual Offender,Low,FP-00060,DNA-00060,Dark Brown,Bald,155.7,55.2,,mock_images/faces/CRM-IND-00060_mugshot.jpg,mock_images/faces/CRM-IND-00060_mugshot.jpg,Senapati Bapat Road,2025-06-28,13,2,"Arthur Road Jail (5yr for Robbery, 2021-2026); Yerawada Central Jail (4yr for Robbery, 2016-2020)",Bail Denied,Kidnapping,Operates during nighttime. Uses Chain. Targets isolated locations.,Chain,1,0,2026-08-08 22:55:42
CRM-IND-00061,Ashish,Iyer,Ashish Iyer,Gora,Male,51,1974-12-05,B-,Indian,Buddhist,Married,+917239820778,ashish.iyer81@rediffmail.com,765928302273,S8235132,"56, Nehru Main Road, Mayur Colony, Pune - 411038",Mayur Colony,Pune,Maharashtra,411038,18.496328,73.821598,,,No Formal Education,Painter,Violent,Medium,FP-00061,DNA-00061,Brown,Black,169.5,71.6,Mole near right eye,mock_images/faces/CRM-IND-00061_face_1.jpg,mock_images/faces/CRM-IND-00061_mugshot.jpg,Mayur Colony,2024-05-06,6,1,"Taloja Central Jail (2yr for Assault, 2019-2021)",Bail Denied,Cybercrime,Solo operator. Methodical planning. Avoids CCTV areas. Uses disguises.,Knife,1,1,2026-08-08 22:55:42
CRM-IND-00062,Nilesh,Patel,Nilesh Patel,Shadow,Male,40,1985-10-25,A+,Indian,Muslim,Married,+918284440344,nilesh.patel924@outlook.com,203526164506,,"358, Patel Apartments, Pimple Saudagar, Pune - 411027",Pimple Saudagar,Pune,Maharashtra,411027,18.594894,73.781397,Snake Eyes,Member,Post Graduate,Scrap Dealer,Organized Crime,Low,FP-00062,DNA-00062,Dark Brown,Grey,191.9,92.6,Mole near right eye,mock_images/faces/CRM-IND-00062_mugshot.jpg,mock_images/faces/CRM-IND-00062_mugshot.jpg,Pimple Saudagar,2025-04-22,3,1,"Pune District Jail (5yr for Sexual Offense, 2011-2016)",Not Applicable,Kidnapping,Solo operator. Methodical planning. Avoids CCTV areas. Uses disguises.,None,1,1,2026-08-08 22:55:42
CRM-IND-00063,Arnav,Khaire,Arnav Khaire,,Male,36,1989-07-07,A-,Indian,Sikh,Married,+917113728694,arnav.khaire691@rediffmail.com,750527237494,,"74, Shivaji Lane, Viman Nagar, Pune - 411014",Viman Nagar,Pune,Maharashtra,411014,18.566848,73.91625,,,Primary School,Factory Worker,Violent,Medium,FP-00063,DNA-00063,Dark Brown,Brown,175.9,92.0,,mock_images/faces/CRM-IND-00063_mugshot.jpg,mock_images/faces/CRM-IND-00063_mugshot.jpg,Viman Nagar,2024-05-05,10,4,"Arthur Road Jail (4yr for Sexual Offense, 2013-2017); Taloja Central Jail (5yr for Cybercrime, 2014-2019); Kolhapur Jail (4yr for Sexual Offense, 2022-2026)",Released,Sexual Offense,Opportunistic. Strikes during festivals and crowded events. Blends in.,Machete,1,1,2026-08-08 22:55:42
